metabolite_solar,mz_solar,rt_solar,cpd,aa_cho_lipid,pathways_solar,main_sp_pthw_solar,main_sp_pthw_categorized_solar,exposure,p_value_solar,t_score_solar,beta_solar,conf_low_solar,conf_high_solar,mode_solar,super_pathway_solar,q_value_solar,cpdnum_solar,cpd_sig_solar,exposure2,metabolite_chs,mz_chs,rt_chs,pathways_chs,main_sp_pthw_chs,main_sp_pthw_categorized_chs,p_value_chs,t_score_chs,beta_chs,conf_low_chs,conf_high_chs,mode_chs,super_pathway_chs,q_value_chs,cpdnum_chs,cpd_sig_chs,sig
288.289616706713_19.1675071908989,288.289616706713,19.1675071908989,dmnoncrn,Lipid metab.,Fatty Acid Metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0371787331914159,-2.09357116709414,-0.126183696393709,-0.244816643979723,-0.00755074880769585,positive,Lipid metabolism,1,462,,HCB,314.268758752542_162.3502769,314.268758752542,162.3502769,Fatty Acid Metabolism,Lipid metabolism,Lipid metabolism,0.969589509200482,-0.038197770574935,-0.00559451079645969,-0.295394026983973,0.284205005391053,positive,Lipid metabolism,1,374,,Sig. SOLAR only
313.27361619449_31.159206588192,313.27361619449,31.159206588192,C12126,Lipid metab.,Glycosphingolipid metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0444536671693434,-2.01867896184699,-0.111685131047462,-0.220582630009162,-0.00278763208576208,positive,Lipid metabolism,1,464,,HCB,313.273541083833_35.98617859,313.273541083833,35.98617859,Glycosphingolipid metabolism,Lipid metabolism,Lipid metabolism,0.0437538129643602,-2.03658821027358,-0.26600867356766,-0.524452479506048,-0.00756486762927205,positive,Lipid metabolism,1,235,,Jointly Significant
319.22469567049_46.3431741677984,319.22469567049,46.3431741677984,C14762; C14825; C14826,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0552228646455588,1.92498524290435,0.112100362164081,-0.00252201614830701,0.226722740476469,positive,Lipid metabolism,1,467,,HCB,298.245701926318_35.13383334,298.245701926318,35.13383334,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.467893468449813,-0.728081590901249,-0.107999996372082,-0.401506173804074,0.18550618105991,positive,Lipid metabolism,1,286,,Not-sig
319.22469567049_46.3431741677984,319.22469567049,46.3431741677984,C14762; C14825; C14826,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0552228646455588,1.92498524290435,0.112100362164081,-0.00252201614830701,0.226722740476469,positive,Lipid metabolism,1,467,,HCB,319.224134290493_88.44010574,319.224134290493,88.44010574,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.689217856985629,-0.400824169198612,-0.0586112746638291,-0.347946174006417,0.230723624678759,positive,Lipid metabolism,1,331,,Not-sig
442.352475427469_21.8459247254522,442.352475427469,21.8459247254522,lneldccrn; lnlccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0982406132188664,-1.658858003542,-0.103969403088206,-0.227332749687666,0.0193939435112533,positive,Lipid metabolism,1,468,,HCB,424.341578772195_35.53981092,424.341578772195,35.53981092,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.665860969093621,-0.432837907134832,-0.0590687733672696,-0.329095169093938,0.210957622359399,positive,Lipid metabolism,1,323,,Not-sig
442.352475427469_21.8459247254522,442.352475427469,21.8459247254522,lneldccrn; lnlccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0982406132188664,-1.658858003542,-0.103969403088206,-0.227332749687666,0.0193939435112533,positive,Lipid metabolism,1,468,,HCB,425.345070943138_35.37480243,425.345070943138,35.37480243,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.68065505816499,-0.412510943380227,-0.0569772990989639,-0.330277493042412,0.216322894844484,positive,Lipid metabolism,1,328,,Not-sig
442.352475427469_21.8459247254522,442.352475427469,21.8459247254522,lneldccrn; lnlccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0982406132188664,-1.658858003542,-0.103969403088206,-0.227332749687666,0.0193939435112533,positive,Lipid metabolism,1,468,,HCB,442.352436335126_36.37796465,442.352436335126,36.37796465,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.756462916131931,-0.310793803787977,-0.0448678509898652,-0.330519327198439,0.240783625218709,positive,Lipid metabolism,1,343,,Not-sig
427.360907841091_21.18518173504,427.360907841091,21.18518173504,elaidcrn; odecrn; vacccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0999408469682056,-1.65048803437498,-0.103157385365777,-0.226177959653633,0.0198631889220779,positive,Lipid metabolism,1,469,,HCB,427.361019387444_35.22727321,427.361019387444,35.22727321,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.637221639649764,-0.472714898166223,-0.0635463160110203,-0.329535908455333,0.202443276433292,positive,Lipid metabolism,1,320,,Not-sig
427.360907841091_21.18518173504,427.360907841091,21.18518173504,elaidcrn; odecrn; vacccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.0999408469682056,-1.65048803437498,-0.103157385365777,-0.226177959653633,0.0198631889220779,positive,Lipid metabolism,1,469,,HCB,426.357528416502_35.24465524,426.357528416502,35.24465524,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.904511299129082,0.120202384714633,0.0163674875760237,-0.253060366360874,0.285795341512921,positive,Lipid metabolism,1,366,,Not-sig
121.10113419916_26.32340950597,121.10113419916,26.32340950597,CE2006; CE6506,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.101048085808509,-1.64509846945702,-0.0990412526676229,-0.217540074006215,0.019457568670969,positive,Lipid metabolism,1,470,,HCB,121.101168197307_36.62711845,121.101168197307,36.62711845,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.594686067668557,0.533393677276613,0.0781655777310623,-0.211796521007836,0.368127676469961,positive,Lipid metabolism,1,304,,Not-sig
340.78219875428_52.6173476453974,340.78219875428,52.6173476453974,C05259,Lipid metab.,Saturated fatty acids beta-oxidation; Fatty Acid Metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.121144500611178,1.55461141338366,0.095260787277828,-0.0253488798543974,0.215870454410053,positive,Lipid metabolism,1,472,,HCB,340.782033611124_68.12927886,340.782033611124,68.12927886,Saturated fatty acids beta-oxidation; Fatty Acid Metabolism,Lipid metabolism,Lipid metabolism,0.0996619740633231,1.65851576126953,0.240938306867365,-0.0465100343186181,0.528386648053348,positive,Lipid metabolism,1,240,,Not-sig
299.221841419409_177.416581069533,299.221841419409,177.416581069533,C05963,Lipid metab.,Prostaglandin formation from arachidonate,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.123463942162732,-1.54495073311886,-0.0946616407400834,-0.215262165407223,0.0259388839270564,positive,Lipid metabolism,1,473,,HCB,299.22163668982_161.346504,299.22163668982,161.346504,Prostaglandin formation from arachidonate,Lipid metabolism,Lipid metabolism,0.736520048753893,0.337197846846913,0.0494404615774189,-0.240675270300841,0.339556193455679,positive,Lipid metabolism,1,340,,Not-sig
165.12733908844_23.5878126601728,165.12733908844,23.5878126601728,C06429,Lipid metab.,De novo fatty acid biosynthesis,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.132875348108222,1.50715239440379,0.0944958657784825,-0.0289127397154478,0.217904471272413,positive,Lipid metabolism,1,474,,HCB,347.258955672475_159.233998427574,347.258955672475,159.233998427574,De novo fatty acid biosynthesis,Lipid metabolism,Lipid metabolism,0.0658872018486387,-1.85506796105103,-0.257880981859276,-0.532944533301028,0.0171825695824754,negative,Lipid metabolism,1,237,,Not-sig
165.12733908844_23.5878126601728,165.12733908844,23.5878126601728,C06429,Lipid metab.,De novo fatty acid biosynthesis,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.132875348108222,1.50715239440379,0.0944958657784825,-0.0289127397154478,0.217904471272413,positive,Lipid metabolism,1,474,,HCB,330.251805118899_223.536004513738,330.25180511889897,223.536004513738,De novo fatty acid biosynthesis,Lipid metabolism,Lipid metabolism,0.699541180299476,0.386807306824467,0.055748471972985,-0.229426793513931,0.340923737459901,negative,Lipid metabolism,1,334,,Not-sig
426.357597383168_21.1927663466795,426.357597383168,21.1927663466795,elaidcrn; odecrn; vacccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.150954159054739,-1.44002458623801,-0.0900727847081876,-0.213188498367849,0.033042928951474,positive,Lipid metabolism,1,476,,HCB,427.361019387444_35.22727321,427.361019387444,35.22727321,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.637221639649764,-0.472714898166223,-0.0635463160110203,-0.329535908455333,0.202443276433292,positive,Lipid metabolism,1,320,,Not-sig
426.357597383168_21.1927663466795,426.357597383168,21.1927663466795,elaidcrn; odecrn; vacccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.150954159054739,-1.44002458623801,-0.0900727847081876,-0.213188498367849,0.033042928951474,positive,Lipid metabolism,1,476,,HCB,426.357528416502_35.24465524,426.357528416502,35.24465524,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.904511299129082,0.120202384714633,0.0163674875760237,-0.253060366360874,0.285795341512921,positive,Lipid metabolism,1,366,,Not-sig
149.08140682733_71.3044791490606,149.08140682733,71.3044791490606,C00418,Lipid metab.,Squalene and cholesterol biosynthesis,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.190085344177658,1.31344621622185,0.0746186409146546,-0.0372027384565163,0.186440020285826,positive,Lipid metabolism,1,480,,HCB,149.080696751777_103.3215614,149.080696751777,103.3215614,Squalene and cholesterol biosynthesis,Lipid metabolism,Lipid metabolism,0.522110261801309,-0.641862532615176,-0.0911328582850076,-0.372068293815494,0.189802577245479,positive,Lipid metabolism,1,296,,Not-sig
328.320867100749_20.2939045569835,328.320867100749,20.2939045569835,C02990; ttdcrn,Lipid metab.,Saturated fatty acids beta-oxidation; Carnitine shuttle; Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.201956335352521,-1.27893599143621,-0.0765363417123474,-0.194326415791251,0.0412537323665564,positive,Lipid metabolism,1,482,,HCB,328.320879646614_35.79321619,328.320879646614,35.79321619,Carnitine shuttle; Saturated fatty acids beta-oxidation; Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.212073519891788,-1.25414856271708,-0.179319804085766,-0.462232753708288,0.103593145536756,positive,Lipid metabolism,1,256,,Not-sig
398.326270761397_21.4680348599723,398.326270761397,21.4680348599723,hdcecrn; hdd2crn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.204118448883891,-1.27281203604741,-0.0765486490043687,-0.194924485550678,0.0418271875419408,positive,Lipid metabolism,1,483,,HCB,398.326317448077_35.79709722,398.326317448077,35.79709722,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.298081536966766,-1.04480649284838,-0.150022594465115,-0.43413772632642,0.134092537396189,positive,Lipid metabolism,1,268,,Not-sig
259.241945383749_21.2991484470861,259.241945383749,21.2991484470861,C00219; C02075; C06428; CE5013; CE5932,Lipid metab.,Prostaglandin formation from arachidonate; Arachidonic acid metabolism; Leukotriene metabolism; Glycerophospholipid metabolism; De novo fatty acid biosynthesis; De novo fatty acid biosynthesis,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.205689417900596,-1.26839213564404,-0.0797466235757568,-0.203497581108245,0.0440043339567314,positive,Lipid metabolism,1,484,,HCB,259.241932995303_35.91842401,259.241932995303,35.91842401,Arachidonic acid metabolism; Prostaglandin formation from arachidonate; Leukotriene metabolism; De novo fatty acid biosynthesis; Glycerophospholipid metabolism; De novo fatty acid biosynthesis,Lipid metabolism; NA; Lipid metabolism,Lipid metabolism; NA; Lipid metabolism,0.288531676437386,-1.06577477321708,-0.158982188050297,-0.454141567915338,0.136177191814744,positive,Multiple/other,1,91,,Not-sig
182.117531850899_195.236103340954,182.117531850899,195.236103340954,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.23087470888956,1.20066488140072,0.0746467840324899,-0.0477243819879416,0.197017950052921,positive,Lipid metabolism,1,486,,HCB,182.117601971739_38.33572258,182.117601971739,38.33572258,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.190903416511713,1.31487314641865,0.183297260898698,-0.0925353910823884,0.459129912879785,positive,Lipid metabolism,1,252,,Not-sig
182.117531850899_195.236103340954,182.117531850899,195.236103340954,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.23087470888956,1.20066488140072,0.0746467840324899,-0.0477243819879416,0.197017950052921,positive,Lipid metabolism,1,486,,HCB,201.1131395523_121.047776428652,201.1131395523,121.047776428652,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.395825782917728,0.85196307430024,0.126631103756142,-0.167467644468205,0.42072985198049,negative,Lipid metabolism,1,279,,Not-sig
182.117531850899_195.236103340954,182.117531850899,195.236103340954,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.23087470888956,1.20066488140072,0.0746467840324899,-0.0477243819879416,0.197017950052921,positive,Lipid metabolism,1,486,,HCB,218.138682297428_63.70540979,218.138682297428,63.70540979,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.61828662516483,-0.499497243575414,-0.0724672260481534,-0.359533450325406,0.214598998229099,positive,Lipid metabolism,1,316,,Not-sig
182.117531850899_195.236103340954,182.117531850899,195.236103340954,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.23087470888956,1.20066488140072,0.0746467840324899,-0.0477243819879416,0.197017950052921,positive,Lipid metabolism,1,486,,HCB,174.14878722016_40.70050808,174.14878722016,40.70050808,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.952156993474742,-0.0601160154789689,-0.0081714667860034,-0.277128798722604,0.260785865150598,positive,Lipid metabolism,1,370,,Not-sig
182.117531850899_195.236103340954,182.117531850899,195.236103340954,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.23087470888956,1.20066488140072,0.0746467840324899,-0.0477243819879416,0.197017950052921,positive,Lipid metabolism,1,486,,HCB,201.113152703183_15.3189704608824,201.113152703183,15.318970460882401,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.978106861618726,0.027496114764061,0.00412807739502075,-0.292935943376313,0.301192098166355,negative,Lipid metabolism,1,378,,Not-sig
428.373205885045_21.0871448940248,428.373205885045,21.0871448940248,stcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.256549280765345,-1.13685797585852,-0.0705559727999426,-0.1927126962679,0.0516007506680146,positive,Lipid metabolism,1,489,,HCB,428.373181060728_35.04696447,428.373181060728,35.04696447,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.968395050772772,0.039698876085098,0.00503515488272775,-0.24592696730722,0.255997277072676,positive,Lipid metabolism,1,373,,Not-sig
163.132867274327_199.174187312006,163.132867274327,199.174187312006,C06423,Lipid metab.,Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.281367644104653,1.0792904288917,0.0656472852411093,-0.0540731396845765,0.185367710166795,positive,Lipid metabolism,1,491,,HCB,163.132875945865_38.27111684,163.132875945865,38.27111684,Fatty acid activation,Lipid metabolism,Lipid metabolism,0.331957518801745,0.973870838872578,0.130220555211671,-0.134356230910521,0.394797341333863,positive,Lipid metabolism,1,276,,Not-sig
163.132867274327_199.174187312006,163.132867274327,199.174187312006,C06423,Lipid metab.,Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.281367644104653,1.0792904288917,0.0656472852411093,-0.0540731396845765,0.185367710166795,positive,Lipid metabolism,1,491,,HCB,183.078317231132_72.82285434,183.078317231132,72.82285434,Fatty acid activation,Lipid metabolism,Lipid metabolism,0.498487740803727,0.678803696967108,0.0969555438208821,-0.185663877884844,0.379574965526608,positive,Lipid metabolism,1,293,,Not-sig
424.341969391535_21.238383923176,424.341969391535,21.238383923176,lneldccrn; lnlccrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.283358618097349,-1.07482588418863,-0.0672336679648151,-0.19035647057609,0.0558891346464599,positive,Lipid metabolism,1,492,,HCB,424.341578772195_35.53981092,424.341578772195,35.53981092,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.665860969093621,-0.432837907134832,-0.0590687733672696,-0.329095169093938,0.210957622359399,positive,Lipid metabolism,1,323,,Not-sig
